callID,rec,trj,T,RH,c,FS,gain,rawX,rawY,rawZ,distB2Mic,dta,dte,calltype,shape,Az,Elev,RM0,RM1,RM2,RM3,realX,realY,realZ,toad_dist,error_dist,error_dist_percent,Azname,Elname,LoudspeakerPosition,orientation
7,52,2,22.5,21.9,345.4,500000,30,0.11,10.28,-0.2,10.28,2.2334,2.2037,FM-6ms,FM,0,0,10.021,10.039,10.021,10.049,0.174,10.018,-0.168,10.2825,0.2615,2.609520008,Azimuth 0°,Elevation 0°,10,Azimuth 0°-Elevation 0°
7,39,2,22.7,22.7,345.5,500000,30,-7.75,3.66,0.09,8.57,2.2274,2.2026,FM-6ms,FM,60,0,8.547,8.091,9.026,8.569,-7.694,3.721,-0.014,8.5712,0.0242,0.283140283,Azimuth 60°,Elevation 0°,8.5,Azimuth 60°-Elevation 0°
7,36,2,23,22.9,345.7,500000,30,-4.48,7.24,0.05,8.51,2.2148,2.1901,FM-6ms,FM,30,0,8.503,8.249,8.792,8.528,-4.449,7.246,-0.055,8.5141,0.0111,0.130542162,Azimuth 30°,Elevation 0°,8.5,Azimuth 30°-Elevation 0°
7,22,2,23.6,22.5,346.1,500000,30,-3.9,1.5,-0.85,4.26,2.1944,2.182,FM-6ms,FM,60,30,4.58,4.059,5.014,4.746,-4.166,1.626,-0.99,4.2641,-0.3159,-6.897379913,Azimuth 60°,Elevation 30°,4.5,Azimuth 60°-Elevation 30°
7,55,2,22.5,21.9,345.4,500000,30,-5.22,8.41,-0.1,9.9,2.2228,2.1942,FM-6ms,FM,30,0,10.022,9.759,10.307,10.05,-5.287,8.513,-0.168,9.8988,-0.1232,-1.22929555,Azimuth 30°,Elevation 0°,10,Azimuth 30°-Elevation 0°
7,32,2,23,23.4,345.7,500000,30,-5.69,1.11,-2.31,6.24,2.2332,2.2152,FM-6ms,FM,60,60,6.128,5.545,6.508,6.371,-5.58,1.198,-2.231,6.2405,0.1125,1.835835509,Azimuth 60°,Elevation 60°,6,Azimuth 60°-Elevation 60°
7,34,2,23,22.9,345.7,500000,30,-0.27,7.89,-4.84,9.26,2.2197,2.1929,FM-6ms,FM,0,30,8.593,8.443,8.47,8.919,-0.22,7.343,-4.457,9.2602,0.6672,7.764459444,Azimuth 0°,Elevation 30°,8.5,Azimuth 0°-Elevation 30°
7,56,2,22.4,21.7,345.4,500000,30,-5.48,7.42,-4.43,10.23,2.2266,2.197,FM-6ms,FM,30,30,10.099,9.703,10.26,10.377,-5.346,7.326,-4.444,10.2329,0.1339,1.325873849,Azimuth 30°,Elevation 30°,10,Azimuth 30°-Elevation 30°
7,7,2,23.1,23.3,345.8,500000,30,-0.03,2.56,-1.54,2.99,2.2158,2.2072,FM-6ms,FM,0,30,3.088,2.98,2.999,3.43,-0.055,2.666,-1.558,2.9877,-0.1003,-3.248056995,Azimuth 0°,Elevation 30°,3,Azimuth 0°-Elevation 30°
7,38,2,22.7,22.7,345.5,500000,30,-4.92,3.73,-6.86,9.23,2.2237,2.1969,FM-6ms,FM,30,60,8.671,8.18,8.743,9.122,-4.581,3.662,-6.387,9.2292,0.5582,6.437550456,Azimuth 30°,Elevation 60°,8.5,Azimuth 30°-Elevation 60°
7,21,2,23.6,22.5,346.1,500000,30,-3.97,1.71,0.12,4.32,2.2142,2.2017,FM-6ms,FM,60,0,4.542,4.096,5.037,4.56,-4.132,1.879,0.163,4.3243,-0.2177,-4.793042712,Azimuth 60°,Elevation 0°,4.5,Azimuth 60°-Elevation 0°
7,33,2,23,23.4,345.7,500000,30,-0.13,8.21,-0.24,8.22,2.2085,2.1848,FM-6ms,FM,0,0,8.503,8.514,8.525,8.564,-0.09,8.484,-0.568,8.2145,-0.2885,-3.392920146,Azimuth 0°,Elevation 0°,8.5,Azimuth 0°-Elevation 0°
7,26,2,23,23,345.7,500000,30,-0.23,3.16,-5.92,6.72,2.2026,2.1832,FM-6ms,FM,0,60,6.194,5.933,5.969,6.731,-0.206,2.872,-5.484,6.7145,0.5205,8.40329351,Azimuth 0°,Elevation 60°,6,Azimuth 0°-Elevation 60°
7,15,2,24.7,21.1,346.7,500000,30,-0.13,4.36,-0.1,4.36,2.2218,2.2092,FM-6ms,FM,0,0,4.507,4.522,4.555,4.56,-0.144,4.504,-0.1,4.3631,-0.1439,-3.192811183,Azimuth 0°,Elevation 0°,4.5,Azimuth 0°-Elevation 0°
7,16,2,24.7,21.1,346.7,500000,30,-0.2,3.95,-2.37,4.61,2.2022,2.1889,FM-6ms,FM,0,30,4.596,4.458,4.501,4.932,-0.185,3.935,-2.368,4.6108,0.0148,0.322019147,Azimuth 0°,Elevation 30°,4.5,Azimuth 0°-Elevation 30°
7,29,2,23,23,345.7,500000,30,-3.47,2.41,-4.71,6.33,2.1943,2.176,FM-6ms,FM,30,60,6.168,5.67,6.255,6.629,-3.354,2.342,-4.616,6.3272,0.1592,2.581063554,Azimuth 30°,Elevation 60°,6,Azimuth 30°-Elevation 60°
7,23,2,22.8,23.2,345.6,500000,30,-4.18,0.84,-1.72,4.6,2.1657,2.1524,FM-6ms,FM,60,60,4.628,4.044,5.011,4.88,-4.21,0.904,-1.697,4.5974,-0.0306,-0.66119274,Azimuth 60°,Elevation 60°,4.5,Azimuth 60°-Elevation 60°
7,40,2,22.5,22.7,345.4,500000,30,-7.78,3.19,-1.78,8.6,2.2148,2.1899,FM-6ms,FM,60,30,8.584,8.06,9.002,8.733,-7.727,3.249,-1.85,8.5949,0.0109,0.126980429,Azimuth 60°,Elevation 30°,8.5,Azimuth 60°-Elevation 30°
7,17,2,24.7,21.1,346.7,500000,30,-0.25,2.39,-4.43,5.04,2.2155,2.2009,FM-6ms,FM,0,60,4.701,4.437,4.497,5.232,-0.258,2.294,-4.095,5.0398,0.3388,7.206977239,Azimuth 0°,Elevation 60°,4.5,Azimuth 0°-Elevation 60°
7,28,2,23,23,345.7,500000,30,-3.37,4.32,-2.78,6.14,2.2212,2.2034,FM-6ms,FM,30,30,6.084,5.682,6.26,6.382,-3.318,4.265,-2.796,6.1439,0.0599,0.984549638,Azimuth 30°,Elevation 30°,6,Azimuth 30°-Elevation 30°
7,60,2,22.4,21.7,345.4,500000,30,-8.78,3.51,-2.11,9.69,2.2222,2.1942,FM-6ms,FM,60,30,10.106,9.576,10.521,10.256,-9.131,3.704,-2.245,9.6882,-0.4178,-4.134177716,Azimuth 60°,Elevation 30°,10,Azimuth 60°-Elevation 30°
7,9,2,23.1,23.3,345.8,500000,30,-1.51,2.39,-0.03,2.83,2.2176,2.2094,FM-6ms,FM,30,0,3.003,2.78,3.323,3.061,-1.593,2.545,0.007,2.8272,-0.1758,-5.854145854,Azimuth 30°,Elevation 0°,3,Azimuth 30°-Elevation 0°
7,54,2,22.5,21.9,345.4,500000,30,-0.06,5.04,-9.72,10.95,2.2235,2.1917,FM-6ms,FM,0,60,10.217,9.963,9.966,10.752,-0.029,4.744,-9.049,10.9491,0.7321,7.165508466,Azimuth 0°,Elevation 60°,10,Azimuth 0°-Elevation 60°
7,57,2,22.4,21.7,345.4,500000,30,-5.89,4.31,-8.18,10.96,2.2243,2.1926,FM-6ms,FM,30,60,10.185,9.692,10.259,10.645,-5.439,3.886,-7.685,10.9627,0.7777,7.635738832,Azimuth 30°,Elevation 60°,10,Azimuth 30°-Elevation 60°
7,61,2,22.4,21.7,345.4,500000,30,-9.68,2.05,-4.07,10.7,2.2159,2.185,FM-6ms,FM,60,60,10.151,9.569,10.519,10.397,-9.175,1.887,-3.912,10.6991,0.5481,5.399468033,Azimuth 60°,Elevation 60°,10,Azimuth 60°-Elevation 60°
7,24,2,22.8,23.2,345.6,500000,30,-0.07,5.95,-0.16,5.95,2.1965,2.1793,FM-6ms,FM,0,0,5.999,6.026,6.018,6.048,0.046,5.996,-0.192,5.9526,-0.0464,-0.773462244,Azimuth 0°,Elevation 0°,6,Azimuth 0°-Elevation 0°
7,53,2,22.5,21.9,345.4,500000,30,-0.01,9.18,-5.61,10.76,2.2327,2.2016,FM-6ms,FM,0,30,10.1,9.969,9.971,10.441,-0.019,8.447,-5.537,10.7585,0.6585,6.51980198,Azimuth 0°,Elevation 30°,10,Azimuth 0°-Elevation 30°
7,42,2,22.5,22.7,345.4,500000,30,-7.63,1.82,-3.15,8.45,2.2043,2.1799,FM-6ms,FM,60,60,8.631,8.052,9.001,8.876,-7.78,1.799,-3.274,8.4529,-0.1781,-2.063492063,Azimuth 60°,Elevation 60°,8.5,Azimuth 60°-Elevation 60°
7,13,2,24.1,21.8,346.4,500000,30,-2.53,1.14,-0.7,2.86,2.2061,2.1979,FM-6ms,FM,60,30,3,2.482,3.419,3.207,-2.658,1.157,-0.771,2.8619,-0.1381,-4.603333333,Azimuth 60°,Elevation 30°,3,Azimuth 60°-Elevation 30°
7,31,2,23,23.4,345.7,500000,30,-5.29,2.04,-1.21,5.8,2.2033,2.1865,FM-6ms,FM,60,30,6.082,5.554,6.507,6.228,-5.526,2.24,-1.198,5.7974,-0.2846,-4.679381782,Azimuth 60°,Elevation 30°,6,Azimuth 60°-Elevation 30°
7,35,2,23,22.9,345.7,500000,30,-0.36,4.15,-8.38,9.36,2.2162,2.1892,FM-6ms,FM,0,60,8.702,8.43,8.471,9.243,-0.333,3.863,-7.79,9.3582,0.6562,7.540795219,Azimuth 0°,Elevation 60°,8.5,Azimuth 0°-Elevation 60°
7,11,2,22.4,23.9,345.4,500000,30,-1.62,1.26,-2.35,3.12,2.1923,2.1832,FM-6ms,FM,30,60,3.168,2.695,3.271,3.643,-1.652,1.251,-2.396,3.12,-0.048,-1.515151515,Azimuth 30°,Elevation 60°,3,Azimuth 30°-Elevation 60°
7,30,2,23,23.4,345.7,500000,30,-5.21,2.31,0.04,5.7,2.2148,2.1983,FM-6ms,FM,60,0,6.042,5.586,6.53,6.074,-5.499,2.504,-0.023,5.6993,-0.3427,-5.671962926,Azimuth 60°,Elevation 0°,6,Azimuth 60°-Elevation 0°
7,18,2,23.6,22.5,346.1,500000,30,-2.51,3.62,-0.04,4.41,2.1988,2.1861,FM-6ms,FM,30,0,4.513,4.247,4.836,4.559,-2.572,3.708,-0.048,4.4052,-0.1078,-2.388654997,Azimuth 30°,Elevation 0°,4.5,Azimuth 30°-Elevation 0°
8,34,2,23,22.9,345.7,500000,30,-0.26,7.9,-4.84,9.27,2.3257,2.299,FM-6ms,FM,0,30,8.593,8.443,8.47,8.919,-0.22,7.343,-4.457,9.2684,0.6754,7.859885954,Azimuth 0°,Elevation 30°,8.5,Azimuth 0°-Elevation 30°
8,36,2,23,22.9,345.7,500000,30,-4.55,7.33,0.05,8.63,2.3208,2.2959,FM-6ms,FM,30,0,8.503,8.249,8.792,8.528,-4.449,7.246,-0.055,8.6275,0.1245,1.46418911,Azimuth 30°,Elevation 0°,8.5,Azimuth 30°-Elevation 0°
8,57,2,22.4,21.7,345.4,500000,30,-5.89,4.31,-8.18,10.96,2.3304,2.2987,FM-6ms,FM,30,60,10.185,9.692,10.259,10.645,-5.439,3.886,-7.685,10.9627,0.7777,7.635738832,Azimuth 30°,Elevation 60°,10,Azimuth 30°-Elevation 60°
8,23,2,22.8,23.2,345.6,500000,30,-4.18,0.84,-1.72,4.6,2.2717,2.2584,FM-6ms,FM,60,60,4.628,4.044,5.011,4.88,-4.21,0.904,-1.697,4.5974,-0.0306,-0.66119274,Azimuth 60°,Elevation 60°,4.5,Azimuth 60°-Elevation 60°
8,8,2,23.1,23.3,345.8,500000,30,-0.06,1.47,-2.86,3.22,2.2913,2.282,FM-6ms,FM,0,60,3.194,2.967,2.992,3.743,-0.072,1.392,-2.874,3.2162,0.0222,0.695053225,Azimuth 0°,Elevation 60°,3,Azimuth 0°-Elevation 60°
8,30,2,23,23.4,345.7,500000,30,-5.21,2.31,0.04,5.7,2.3208,2.3044,FM-6ms,FM,60,0,6.042,5.586,6.53,6.074,-5.499,2.504,-0.023,5.6993,-0.3427,-5.671962926,Azimuth 60°,Elevation 0°,6,Azimuth 60°-Elevation 0°
8,42,2,22.5,22.7,345.4,500000,30,-7.63,1.82,-3.15,8.45,2.3102,2.2857,FM-6ms,FM,60,60,8.631,8.052,9.001,8.876,-7.78,1.799,-3.274,8.4529,-0.1781,-2.063492063,Azimuth 60°,Elevation 60°,8.5,Azimuth 60°-Elevation 60°
8,19,2,23.6,22.5,346.1,500000,30,-2.67,3.19,-2.04,4.63,2.2807,2.2673,FM-6ms,FM,30,30,4.59,4.185,4.793,4.886,-2.624,3.167,-2.037,4.6332,0.0432,0.941176471,Azimuth 30°,Elevation 30°,4.5,Azimuth 30°-Elevation 30°
8,15,2,24.7,21.1,346.7,500000,30,-0.13,4.36,-0.1,4.36,2.3277,2.3152,FM-6ms,FM,0,0,4.507,4.522,4.555,4.56,-0.144,4.504,-0.1,4.3631,-0.1439,-3.192811183,Azimuth 0°,Elevation 0°,4.5,Azimuth 0°-Elevation 0°
8,22,2,23.6,22.5,346.1,500000,30,-3.9,1.5,-0.85,4.26,2.3004,2.2881,FM-6ms,FM,60,30,4.58,4.059,5.014,4.746,-4.166,1.626,-0.99,4.2641,-0.3159,-6.897379913,Azimuth 60°,Elevation 30°,4.5,Azimuth 60°-Elevation 30°
8,38,2,22.7,22.7,345.5,500000,30,-5.03,3.83,-7,9.43,2.3295,2.3022,FM-6ms,FM,30,60,8.671,8.18,8.743,9.122,-4.581,3.662,-6.387,9.4324,0.7614,8.780994118,Azimuth 30°,Elevation 60°,8.5,Azimuth 30°-Elevation 60°
8,31,2,23,23.4,345.7,500000,30,-5.36,2.05,-1.23,5.87,2.3093,2.2924,FM-6ms,FM,60,30,6.082,5.554,6.507,6.228,-5.526,2.24,-1.198,5.869,-0.213,-3.502137455,Azimuth 60°,Elevation 30°,6,Azimuth 60°-Elevation 30°
8,14,2,24.1,21.8,346.4,500000,30,-2.58,0.64,-1.26,2.94,2.3017,2.2932,FM-6ms,FM,60,60,3.053,2.476,3.418,3.335,-2.669,0.868,-1.201,2.9417,-0.1113,-3.645594497,Azimuth 60°,Elevation 60°,3,Azimuth 60°-Elevation 60°
8,40,2,22.5,22.7,345.4,500000,30,-7.78,3.19,-1.78,8.6,2.3207,2.2958,FM-6ms,FM,60,30,8.584,8.06,9.002,8.733,-7.727,3.249,-1.85,8.5949,0.0109,0.126980429,Azimuth 60°,Elevation 30°,8.5,Azimuth 60°-Elevation 30°
8,24,2,22.8,23.2,345.6,500000,30,-0.07,5.95,-0.16,5.95,2.3025,2.2853,FM-6ms,FM,0,0,5.999,6.026,6.018,6.048,0.046,5.996,-0.192,5.9526,-0.0464,-0.773462244,Azimuth 0°,Elevation 0°,6,Azimuth 0°-Elevation 0°
8,25,2,23,23,345.7,500000,30,-0.17,5.26,-3.26,6.19,2.3303,2.3124,FM-6ms,FM,0,30,6.089,5.949,5.973,6.432,-0.138,5.129,-3.279,6.1906,0.1016,1.66858269,Azimuth 0°,Elevation 30°,6,Azimuth 0°-Elevation 30°
8,26,2,23,23,345.7,500000,30,-0.23,3.16,-5.92,6.72,2.3086,2.2891,FM-6ms,FM,0,60,6.194,5.933,5.969,6.731,-0.206,2.872,-5.484,6.7145,0.5205,8.40329351,Azimuth 0°,Elevation 60°,6,Azimuth 0°-Elevation 60°
8,10,2,23.1,23.3,345.8,500000,30,-1.57,2.15,-1.33,2.98,2.3172,2.3086,FM-6ms,FM,30,30,3.08,2.713,3.274,3.396,-1.615,2.214,-1.405,2.976,-0.104,-3.376623377,Azimuth 30°,Elevation 30°,3,Azimuth 30°-Elevation 30°
8,29,2,23,23,345.7,500000,30,-3.47,2.41,-4.71,6.33,2.3003,2.282,FM-6ms,FM,30,60,6.168,5.67,6.255,6.629,-3.354,2.342,-4.616,6.3272,0.1592,2.581063554,Azimuth 30°,Elevation 60°,6,Azimuth 30°-Elevation 60°
8,55,2,22.5,21.9,345.4,500000,30,-5.22,8.41,-0.1,9.9,2.3287,2.3001,FM-6ms,FM,30,0,10.022,9.759,10.307,10.05,-5.287,8.513,-0.168,9.8988,-0.1232,-1.22929555,Azimuth 30°,Elevation 0°,10,Azimuth 30°-Elevation 0°
8,7,2,23.1,23.3,345.8,500000,30,-0.03,2.56,-1.54,2.99,2.3219,2.3132,FM-6ms,FM,0,30,3.088,2.98,2.999,3.43,-0.055,2.666,-1.558,2.9877,-0.1003,-3.248056995,Azimuth 0°,Elevation 30°,3,Azimuth 0°-Elevation 30°
8,39,2,22.7,22.7,345.5,500000,30,-7.75,3.66,0.09,8.57,2.3333,2.3085,FM-6ms,FM,60,0,8.547,8.091,9.026,8.569,-7.694,3.721,-0.014,8.5712,0.0242,0.283140283,Azimuth 60°,Elevation 0°,8.5,Azimuth 60°-Elevation 0°
8,37,2,22.7,22.7,345.5,500000,30,-4.61,6.24,-3.86,8.66,2.3039,2.2788,FM-6ms,FM,30,30,8.586,8.187,8.745,8.873,-4.542,6.17,-3.876,8.6654,0.0794,0.924761239,Azimuth 30°,Elevation 30°,8.5,Azimuth 30°-Elevation 30°
8,32,2,23,23.4,345.7,500000,30,-5.69,1.11,-2.31,6.24,2.3391,2.3211,FM-6ms,FM,60,60,6.128,5.545,6.508,6.371,-5.58,1.198,-2.231,6.2405,0.1125,1.835835509,Azimuth 60°,Elevation 60°,6,Azimuth 60°-Elevation 60°
8,21,2,23.6,22.5,346.1,500000,30,-3.97,1.71,0.12,4.32,2.3202,2.3077,FM-6ms,FM,60,0,4.542,4.096,5.037,4.56,-4.132,1.879,0.163,4.3243,-0.2177,-4.793042712,Azimuth 60°,Elevation 0°,4.5,Azimuth 60°-Elevation 0°
8,12,2,22.4,23.9,345.4,500000,30,-2.54,1.27,0.04,2.84,2.2797,2.2715,FM-6ms,FM,60,0,3.04,2.614,3.532,3.094,-2.713,1.372,0.024,2.8401,-0.1999,-6.575657895,Azimuth 60°,Elevation 0°,3,Azimuth 60°-Elevation 0°
8,6,2,23,23.5,345.7,500000,30,0.03,2.86,-0.06,2.86,2.2837,2.2754,FM-6ms,FM,0,0,2.997,3.049,3.052,3.069,-0.009,2.996,-0.064,2.8608,-0.1362,-4.544544545,Azimuth 0°,Elevation 0°,3,Azimuth 0°-Elevation 0°
8,41,2,22.5,22.7,345.4,500000,30,-7.63,1.81,-3.14,8.45,2.3333,2.3088,FM-6ms,FM,60,60,8.631,8.052,9.001,8.876,-7.78,1.799,-3.274,8.447,-0.184,-2.131850307,Azimuth 60°,Elevation 60°,8.5,Azimuth 60°-Elevation 60°
8,16,2,24.7,21.1,346.7,500000,30,-0.2,3.95,-2.37,4.61,2.3083,2.295,FM-6ms,FM,0,30,4.596,4.458,4.501,4.932,-0.185,3.935,-2.368,4.6108,0.0148,0.322019147,Azimuth 0°,Elevation 30°,4.5,Azimuth 0°-Elevation 30°
8,60,2,22.4,21.7,345.4,500000,30,-8.78,3.51,-2.11,9.69,2.3282,2.3,FM-6ms,FM,60,30,10.106,9.576,10.521,10.256,-9.131,3.704,-2.245,9.6882,-0.4178,-4.134177716,Azimuth 60°,Elevation 30°,10,Azimuth 60°-Elevation 30°
8,28,2,23,23,345.7,500000,30,-3.37,4.32,-2.78,6.14,2.3272,2.3094,FM-6ms,FM,30,30,6.084,5.682,6.26,6.382,-3.318,4.265,-2.796,6.1439,0.0599,0.984549638,Azimuth 30°,Elevation 30°,6,Azimuth 30°-Elevation 30°
8,17,2,24.7,21.1,346.7,500000,30,-0.25,2.35,-4.38,4.98,2.3214,2.3071,FM-6ms,FM,0,60,4.701,4.437,4.497,5.232,-0.258,2.294,-4.095,4.9769,0.2759,5.86896405,Azimuth 0°,Elevation 60°,4.5,Azimuth 0°-Elevation 60°
8,52,2,22.5,21.9,345.4,500000,30,0.12,10.15,-0.19,10.15,2.3391,2.3097,FM-6ms,FM,0,0,10.021,10.039,10.021,10.049,0.174,10.018,-0.168,10.1525,0.1315,1.312244287,Azimuth 0°,Elevation 0°,10,Azimuth 0°-Elevation 0°
8,35,2,23,22.9,345.7,500000,30,-0.36,4.15,-8.38,9.36,2.3223,2.2952,FM-6ms,FM,0,60,8.702,8.43,8.471,9.243,-0.333,3.863,-7.79,9.3582,0.6562,7.540795219,Azimuth 0°,Elevation 60°,8.5,Azimuth 0°-Elevation 60°
8,27,2,23,23,345.7,500000,30,-3.2,4.94,-0.03,5.89,2.3005,2.2835,FM-6ms,FM,30,0,5.999,5.746,6.341,6.043,-3.458,4.9,-0.142,5.886,-0.113,-1.883647275,Azimuth 30°,Elevation 0°,6,Azimuth 30°-Elevation 0°
8,9,2,23.1,23.3,345.8,500000,30,-1.51,2.4,-0.03,2.84,2.3236,2.3154,FM-6ms,FM,30,0,3.003,2.78,3.323,3.061,-1.593,2.545,0.007,2.8357,-0.1673,-5.571095571,Azimuth 30°,Elevation 0°,3,Azimuth 30°-Elevation 0°
8,20,2,23.6,22.5,346.1,500000,30,-2.69,1.78,-3.43,4.71,2.3101,2.2965,FM-6ms,FM,30,60,4.663,4.163,4.765,5.118,-2.584,1.857,-3.409,4.7084,0.0454,0.973622132,Azimuth 30°,Elevation 60°,4.5,Azimuth 30°-Elevation 60°
8,18,2,23.6,22.5,346.1,500000,30,-2.51,3.62,-0.04,4.41,2.3048,2.292,FM-6ms,FM,30,0,4.513,4.247,4.836,4.559,-2.572,3.708,-0.048,4.4052,-0.1078,-2.388654997,Azimuth 30°,Elevation 0°,4.5,Azimuth 30°-Elevation 0°
8,53,2,22.5,21.9,345.4,500000,30,-0.01,9.02,-5.53,10.58,2.3387,2.308,FM-6ms,FM,0,30,10.1,9.969,9.971,10.441,-0.019,8.447,-5.537,10.5802,0.4802,4.754455446,Azimuth 0°,Elevation 30°,10,Azimuth 0°-Elevation 30°
8,33,2,23,23.4,345.7,500000,30,-0.13,8.21,-0.24,8.22,2.3148,2.291,FM-6ms,FM,0,0,8.503,8.514,8.525,8.564,-0.09,8.484,-0.568,8.2145,-0.2885,-3.392920146,Azimuth 0°,Elevation 0°,8.5,Azimuth 0°-Elevation 0°
8,54,2,22.5,21.9,345.4,500000,30,-0.06,5.04,-9.72,10.95,2.3296,2.298,FM-6ms,FM,0,60,10.217,9.963,9.966,10.752,-0.029,4.744,-9.049,10.9491,0.7321,7.165508466,Azimuth 0°,Elevation 60°,10,Azimuth 0°-Elevation 60°
8,13,2,24.1,21.8,346.4,500000,30,-2.53,1.14,-0.7,2.86,2.3121,2.3039,FM-6ms,FM,60,30,3,2.482,3.419,3.207,-2.658,1.157,-0.771,2.8619,-0.1381,-4.603333333,Azimuth 60°,Elevation 30°,3,Azimuth 60°-Elevation 30°
8,11,2,22.4,23.9,345.4,500000,30,-1.63,1.27,-2.37,3.14,2.2983,2.2892,FM-6ms,FM,30,60,3.168,2.695,3.271,3.643,-1.652,1.251,-2.396,3.1443,-0.0237,-0.748106061,Azimuth 30°,Elevation 60°,3,Azimuth 30°-Elevation 60°
8,56,2,22.4,21.7,345.4,500000,30,-5.57,7.55,-4.51,10.41,2.3326,2.3025,FM-6ms,FM,30,30,10.099,9.703,10.26,10.377,-5.346,7.326,-4.444,10.41,0.311,3.079512823,Azimuth 30°,Elevation 30°,10,Azimuth 30°-Elevation 30°
8,59,2,22.4,21.7,345.4,500000,30,-8.71,4.1,0.02,9.63,2.3384,2.3105,FM-6ms,FM,60,0,10.065,9.593,10.542,10.089,-9.187,4.111,-0.103,9.6268,-0.4382,-4.353700944,Azimuth 60°,Elevation 0°,10,Azimuth 60°-Elevation 0°
8,61,2,22.4,21.7,345.4,500000,30,-9.42,1.99,-3.95,10.41,2.3219,2.2917,FM-6ms,FM,60,60,10.151,9.569,10.519,10.397,-9.175,1.887,-3.912,10.4067,0.2557,2.518963649,Azimuth 60°,Elevation 60°,10,Azimuth 60°-Elevation 60°
9,16,2,24.7,21.1,346.7,500000,30,-0.2,3.95,-2.37,4.61,2.4143,2.401,FM-6ms,FM,0,30,4.596,4.458,4.501,4.932,-0.185,3.935,-2.368,4.6108,0.0148,0.322019147,Azimuth 0°,Elevation 30°,4.5,Azimuth 0°-Elevation 30°
9,32,2,23,23.4,345.7,500000,30,-5.79,1.13,-2.36,6.35,2.4453,2.4269,FM-6ms,FM,60,60,6.128,5.545,6.508,6.371,-5.58,1.198,-2.231,6.3538,0.2258,3.684725849,Azimuth 60°,Elevation 60°,6,Azimuth 60°-Elevation 60°
9,8,2,23.1,23.3,345.8,500000,30,-0.06,1.47,-2.86,3.22,2.3973,2.388,FM-6ms,FM,0,60,3.194,2.967,2.992,3.743,-0.072,1.392,-2.874,3.2162,0.0222,0.695053225,Azimuth 0°,Elevation 60°,3,Azimuth 0°-Elevation 60°
9,42,2,22.5,22.7,345.4,500000,30,-7.81,1.86,-3.21,8.65,2.416,2.391,FM-6ms,FM,60,60,8.631,8.052,9.001,8.876,-7.78,1.799,-3.274,8.6464,0.0154,0.178426602,Azimuth 60°,Elevation 60°,8.5,Azimuth 60°-Elevation 60°
9,28,2,23,23,345.7,500000,30,-3.37,4.32,-2.78,6.14,2.4332,2.4155,FM-6ms,FM,30,30,6.084,5.682,6.26,6.382,-3.318,4.265,-2.796,6.1439,0.0599,0.984549638,Azimuth 30°,Elevation 30°,6,Azimuth 30°-Elevation 30°
9,27,2,23,23,345.7,500000,30,-3.18,4.89,-0.02,5.83,2.4064,2.3896,FM-6ms,FM,30,0,5.999,5.746,6.341,6.043,-3.458,4.9,-0.142,5.8331,-0.1659,-2.76546091,Azimuth 30°,Elevation 0°,6,Azimuth 30°-Elevation 0°
9,23,2,22.8,23.2,345.6,500000,30,-4.18,0.84,-1.72,4.6,2.3777,2.3644,FM-6ms,FM,60,60,4.628,4.044,5.011,4.88,-4.21,0.904,-1.697,4.5974,-0.0306,-0.66119274,Azimuth 60°,Elevation 60°,4.5,Azimuth 60°-Elevation 60°
9,53,2,22.5,21.9,345.4,500000,30,-0.01,9.18,-5.61,10.76,2.4447,2.4136,FM-6ms,FM,0,30,10.1,9.969,9.971,10.441,-0.019,8.447,-5.537,10.7585,0.6585,6.51980198,Azimuth 0°,Elevation 30°,10,Azimuth 0°-Elevation 30°
9,25,2,23,23,345.7,500000,30,-0.17,5.26,-3.26,6.19,2.4362,2.4183,FM-6ms,FM,0,30,6.089,5.949,5.973,6.432,-0.138,5.129,-3.279,6.1906,0.1016,1.66858269,Azimuth 0°,Elevation 30°,6,Azimuth 0°-Elevation 30°
9,40,2,22.5,22.7,345.4,500000,30,-7.78,3.19,-1.78,8.6,2.4268,2.4019,FM-6ms,FM,60,30,8.584,8.06,9.002,8.733,-7.727,3.249,-1.85,8.5949,0.0109,0.126980429,Azimuth 60°,Elevation 30°,8.5,Azimuth 60°-Elevation 30°
9,57,2,22.4,21.7,345.4,500000,30,-5.75,4.23,-7.99,10.71,2.4362,2.4051,FM-6ms,FM,30,60,10.185,9.692,10.259,10.645,-5.439,3.886,-7.685,10.7143,0.5293,5.196858125,Azimuth 30°,Elevation 60°,10,Azimuth 30°-Elevation 60°
9,37,2,22.7,22.7,345.5,500000,30,-4.55,6.14,-3.8,8.54,2.4099,2.3852,FM-6ms,FM,30,30,8.586,8.187,8.745,8.873,-4.542,6.17,-3.876,8.5348,-0.0512,-0.59631959,Azimuth 30°,Elevation 30°,8.5,Azimuth 30°-Elevation 30°
9,41,2,22.5,22.7,345.4,500000,30,-7.46,1.77,-3.08,8.26,2.4392,2.4153,FM-6ms,FM,60,60,8.631,8.052,9.001,8.876,-7.78,1.799,-3.274,8.2626,-0.3684,-4.268335071,Azimuth 60°,Elevation 60°,8.5,Azimuth 60°-Elevation 60°
9,59,2,22.4,21.7,345.4,500000,30,-9.09,4.3,0.02,10.06,2.4443,2.4153,FM-6ms,FM,60,0,10.065,9.593,10.542,10.089,-9.187,4.111,-0.103,10.0558,-0.0092,-0.091405862,Azimuth 60°,Elevation 0°,10,Azimuth 60°-Elevation 0°
